7908,BD,Laveranhof,2 t/m 26,Hoogeveen,Wijk 51 De Weide,Schoonvelde-West,Hoogeveen,Drenthe
7908,BE,Laveranhof,28 t/m 46,Hoogeveen,Wijk 51 De Weide,Schoonvelde-West,Hoogeveen,Drenthe
7908,BG,Laveranhof,48 t/m 64,Hoogeveen,Wijk 51 De Weide,Schoonvelde-West,Hoogeveen,Drenthe
7908,BH,van Leeuwenhoekstraat,1 t/m 49,Hoogeveen,Wijk 51 De Weide,Schoonvelde-West,Hoogeveen,Drenthe
7908,BJ,van Leeuwenhoekstraat,51 t/m 85,Hoogeveen,Wijk 51 De Weide,Schoonvelde-West,Hoogeveen,Drenthe
7908,BK,van Leeuwenhoekstraat,2 t/m 38,Hoogeveen,Wijk 51 De Weide,Schoonvelde-West,Hoogeveen,Drenthe
7908,BL,van Leeuwenhoekstraat,40 t/m 62,Hoogeveen,Wijk 51 De Weide,Schoonvelde-West,Hoogeveen,Drenthe
7908,BN,van Leeuwenhoekstraat,110 t/m 154,Hoogeveen,Wijk 51 De Weide,Schoonvelde-West,Hoogeveen,Drenthe
7908,BP,Eykmanhof,1 t/m 33,Hoogeveen,Wijk 51 De Weide,Schoonvelde-West,Hoogeveen,Drenthe
7908,BR,Eykmanhof,35 t/m 59,Hoogeveen,Wijk 51 De Weide,Schoonvelde-West,Hoogeveen,Drenthe
7908,BS,Behringhof,1 t/m 25,Hoogeveen,Wijk 51 De Weide,Schoonvelde-West,Hoogeveen,Drenthe
7908,BT,Behringhof,27 t/m 69,Hoogeveen,Wijk 51 De Weide,Schoonvelde-West,Hoogeveen,Drenthe
7908,BV,Braillehof,2 t/m 30,Hoogeveen,Wijk 51 De Weide,Schoonvelde-West,Hoogeveen,Drenthe
7908,BW,Braillehof,32 t/m 60,Hoogeveen,Wijk 51 De Weide,Schoonvelde-West,Hoogeveen,Drenthe
7908,BX,Aletta Jacobshof,2 t/m 34,Hoogeveen,Wijk 51 De Weide,Schoonvelde-West,Hoogeveen,Drenthe
7908,BZ,Aletta Jacobshof,38 t/m 72,Hoogeveen,Wijk 51 De Weide,Schoonvelde-West,Hoogeveen,Drenthe
7908,CA,Zanderhof,1 t/m 20,Hoogeveen,Wijk 51 De Weide,Schoonvelde-West,Hoogeveen,Drenthe
7908,CB,Zanderhof,22 t/m 58,Hoogeveen,Wijk 51 De Weide,Schoonvelde-West,Hoogeveen,Drenthe
7908,CC,Zanderhof,60 t/m 80,Hoogeveen,Wijk 51 De Weide,Schoonvelde-West,Hoogeveen,Drenthe
7908,DA,Schuttevaer,2 t/m 30,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,DB,Schuttevaer,1 t/m 47,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,DC,Sloutersverlaat,2 t/m 30,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,DD,Sloutersverlaat,32 t/m 56,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,DE,Sloutersverlaat,1 t/m 39,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,DG,De Schoener,1 t/m 12,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,DH,De Spits,2 t/m 34,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,DJ,De Spits,1 t/m 5,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,DK,De Snikke,10 t/m 32,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,DL,De Snikke,1 t/m 61,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,DM,De Snikke,35 t/m 81,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,DN,De Schokker,1 t/m 19,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,DP,De Schokker,2 t/m 20,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,DR,Oldebaasverlaat,1 t/m 39,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,DS,De Tjalk,1 t/m 23,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,DT,De Punter,1 t/m 49,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,DV,De Punter,51 t/m 73,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,DW,De Punter,2 t/m 38,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,DX,Schutlandenweg,7 t/m 7,Hoogeveen,Wijk 51 De Weide,Schutlanden-Oost,Hoogeveen,Drenthe
7908,DZ,Hunze,1 t/m 45,Hoogeveen,Wijk 51 De Weide,Schutlanden-Oost,Hoogeveen,Drenthe
7908,EA,De Kogge,2 t/m 44,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,EB,De Kogge,1 t/m 51,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,EC,De Praam,1 t/m 21,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,ED,De Praam,2 t/m 18,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,EE,Booyenverlaat,1 t/m 26,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,EG,De Kempenaar,1 t/m 27,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,EH,De Aak,2 t/m 32,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,EJ,De Aak,34 t/m 74,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,EK,De Aak,76 t/m 108,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,EL,De Aak,1 t/m 39,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,EM,De Aak,41 t/m 67,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,EN,De Boeier,1 t/m 44,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,EP,De Helling,1 t/m 41,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,ER,De Helling,2 t/m 14,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,ES,De Botter,1 t/m 23,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,ET,De Klipper,1 t/m 17,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,EV,De Kaag,2 t/m 20,Hoogeveen,Wijk 51 De Weide,Schutlanden-West,Hoogeveen,Drenthe
7908,GB,Schuttevaer,63 t/m 101,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,GC,Schuttevaer,32 t/m 58,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,GD,Schuttevaer,60 t/m 102,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,GE,Schuttevaer,103 t/m 119,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,GG,Het Anker,2 t/m 36,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,GH,Het Anker,38 t/m 68,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,GJ,Het Anker,70 t/m 86,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,GK,Het Anker,1 t/m 39,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,GL,Het Anker,45 t/m 83,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,GM,Het Anker,85 t/m 115,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,GN,Het Roer,1 t/m 14,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,GP,De Kajuit,2 t/m 22,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,GR,De Kajuit,24 t/m 46,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,GS,De Kajuit,1 t/m 19,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,HA,Donau,1 t/m 12,Hoogeveen,Wijk 51 De Weide,Schutlanden-Oost,Hoogeveen,Drenthe
7908,HB,Elbe,1 t/m 12,Hoogeveen,Wijk 51 De Weide,Schutlanden-Oost,Hoogeveen,Drenthe
7908,HC,Jos van Aalderenlaan,1 t/m 13,Hoogeveen,Wijk 51 De Weide,Schutlanden-Oost,Hoogeveen,Drenthe
7908,HD,Jos van Aalderenlaan,2 t/m 82,Hoogeveen,Wijk 51 De Weide,Schutlanden-Oost,Hoogeveen,Drenthe
7908,HE,Dollard,1 t/m 27,Hoogeveen,Wijk 51 De Weide,Schutlanden-Oost,Hoogeveen,Drenthe
7908,HG,Merwede,1 t/m 43,Hoogeveen,Wijk 51 De Weide,Schutlanden-Oost,Hoogeveen,Drenthe
7908,HH,Biesbosch,2 t/m 56,Hoogeveen,Wijk 51 De Weide,Schutlanden-Oost,Hoogeveen,Drenthe
7908,HJ,Biesbosch,1 t/m 49,Hoogeveen,Wijk 51 De Weide,Schutlanden-Oost,Hoogeveen,Drenthe
7908,HK,Eems,3 t/m 19,Hoogeveen,Wijk 51 De Weide,Schutlanden-Oost,Hoogeveen,Drenthe
7908,HL,Schelde,2 t/m 84,Hoogeveen,Wijk 51 De Weide,Schutlanden-Oost,Hoogeveen,Drenthe
7908,HM,Schelde,86 t/m 114,Hoogeveen,Wijk 51 De Weide,Schutlanden-Oost,Hoogeveen,Drenthe
7908,HN,IJssel,2 t/m 90,Hoogeveen,Wijk 51 De Weide,Schutlanden-Oost,Hoogeveen,Drenthe
7908,HP,Lek,1 t/m 23,Hoogeveen,Wijk 51 De Weide,Schutlanden-Oost,Hoogeveen,Drenthe
7908,HR,Rijn,1 t/m 63,Hoogeveen,Wijk 51 De Weide,Schutlanden-Oost,Hoogeveen,Drenthe
7908,HS,Waal,1 t/m 43,Hoogeveen,Wijk 51 De Weide,Schutlanden-Oost,Hoogeveen,Drenthe
7908,HT,Maas,1 t/m 41,Hoogeveen,Wijk 51 De Weide,Schutlanden-Oost,Hoogeveen,Drenthe
7908,HV,Vecht,1 t/m 7,Hoogeveen,Wijk 51 De Weide,Schutlanden-Oost,Hoogeveen,Drenthe
7908,HW,Schelde,1 t/m 39,Hoogeveen,Wijk 51 De Weide,Schutlanden-Oost,Hoogeveen,Drenthe
7908,KA,De Plecht,2 t/m 42,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,KB,De Plecht,44 t/m 58,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,KC,De Plecht,3 t/m 33,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,KD,De Plecht,35 t/m 69,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,KE,Het Roefje,4 t/m 48,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,KG,Het Roefje,1 t/m 15,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,KH,De Boeg,2 t/m 36,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,KK,De Boeg,1 t/m 27,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,LA,De Kiel,2 t/m 46,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,LB,De Kiel,1 t/m 27,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,LC,De Kiel,29 t/m 71,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,LD,De Waring,45 t/m 71,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,LE,De Waring,2 t/m 46,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,LG,De Waring,1 t/m 43,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,LH,De Mast,2 t/m 24,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,LJ,De Mast,1 t/m 15,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,LK,De Waring,48 t/m 70,Hoogeveen,Wijk 51 De Weide,Kattouw,Hoogeveen,Drenthe
7908,LL,De Ploeger,1 t/m 10,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,LM,De Maaier,1 t/m 85,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,LN,De Maaier,101 t/m 185,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,LP,De Zaaier,1 t/m 1,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,MA,De Zaaier,4 t/m 170,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,MB,Haverkamp,2 t/m 32,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,MC,Maiskamp,1 t/m 5,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,MD,Graskamp,1 t/m 20,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,ME,Vlaskamp,1 t/m 36,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,MG,Hennepkamp,1 t/m 24,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,MH,Klaverkamp,2 t/m 50,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,MJ,Klaverkamp,52 t/m 94,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,MK,Klaverkamp,1 t/m 49,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,ML,Klaverkamp,51 t/m 81,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,MN,Roggekamp,2 t/m 32,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,MP,Roggekamp,1 t/m 55,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,MR,Tarwekamp,2 t/m 36,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,MS,Tarwekamp,1 t/m 33,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,MT,Korenstraat,2 t/m 36,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,MX,Reuvenkamp,1 t/m 15,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,MZ,Gerstekamp,2 t/m 18,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,NA,De Zaaier,200 t/m 228,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,NB,De Zaaier,230 t/m 264,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,NC,De Zaaier,266 t/m 300,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,ND,De Zaaier,302 t/m 336,Hoogeveen,Wijk 51 De Weide,Steenbergerweiden,Hoogeveen,Drenthe
7908,NE,De Zicht,1 t/m 10,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,NG,De Sikkel,1 t/m 12,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,NH,De Welhaak,1 t/m 19,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,NJ,De Garve,1 t/m 44,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,NK,De Beugel,1 t/m 35,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,NL,Korenstraat,29 t/m 86,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,NM,De Wanne,1 t/m 39,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,NN,Korenstraat,92 t/m 122,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,NP,De Drift,101 t/m 140,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,NR,De Schoof,2 t/m 32,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,NS,De Schoof,1 t/m 49,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,NT,Het Zeyvat,1 t/m 29,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,NV,De Drift,1 t/m 58,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,NW,De Teems,2 t/m 36,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,NX,De Karn,2 t/m 24,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,NZ,De Wrongel,1 t/m 31,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,PA,De Zende,2 t/m 68,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,PB,Tilber,1 t/m 21,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,PC,De Zende,1 t/m 15,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,PD,De Strekel,1 t/m 8,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,PE,Het Haarspit,1 t/m 12,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,PG,De Wezeboom,1 t/m 36,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,PH,De Vlegel,1 t/m 31,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,PJ,De Vlegel,2 t/m 44,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,RA,Witbol,1 t/m 24,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,RB,Smele,1 t/m 19,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,RC,Groenland,1 t/m 29,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,RD,Flokstrapad,1 t/m 5,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,RE,Parelgras,2 t/m 54,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,RG,Parelgras,1 t/m 23,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,RH,Dravik,8 t/m 42,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,RJ,Dravik,1 t/m 37,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,RK,De Pulle,2 t/m 28,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,RL,De Pulle,1 t/m 23,Hoogeveen,Wijk 51 De Weide,Trasselt,Hoogeveen,Drenthe
7908,TA,Koedijk,2 t/m 2,Hoogeveen,Wijk 62 Industrie- en verspreide gebieden,Verspreide huizen Nijstad,Hoogeveen,Drenthe
7908,VA,Blankvoorn,1 t/m 36,Hoogeveen,Wijk 51 De Weide,Erflanden,Hoogeveen,Drenthe
7908,VC,Noorddreef,2 t/m 76,Hoogeveen,Wijk 51 De Weide,Erflanden,Hoogeveen,Drenthe
7908,VD,Ruisvoorn,1 t/m 7,Hoogeveen,Wijk 51 De Weide,Erflanden,Hoogeveen,Drenthe
7908,VE,Ruisvoorn,2 t/m 56,Hoogeveen,Wijk 51 De Weide,Erflanden,Hoogeveen,Drenthe
7908,VG,Bittervoorn,1 t/m 31,Hoogeveen,Wijk 51 De Weide,Erflanden,Hoogeveen,Drenthe
7908,VH,Bittervoorn,2 t/m 64,Hoogeveen,Wijk 51 De Weide,Erflanden,Hoogeveen,Drenthe
7908,VJ,Atalanta,1 t/m 95,Hoogeveen,Wijk 51 De Weide,Erflanden,Hoogeveen,Drenthe
7908,VK,Atalanta,2 t/m 92,Hoogeveen,Wijk 51 De Weide,Erflanden,Hoogeveen,Drenthe
7908,VL,Zilvervlek,15 t/m 47,Hoogeveen,Wijk 51 De Weide,Erflanden,Hoogeveen,Drenthe
7908,VM,Pauwoog,2 t/m 56,Hoogeveen,Wijk 51 De Weide,Erflanden,Hoogeveen,Drenthe
7908,VN,Rotsvlinder,2 t/m 30,Hoogeveen,Wijk 51 De Weide,Erflanden,Hoogeveen,Drenthe
7908,VP,Boswitje,1 t/m 31,Hoogeveen,Wijk 51 De Weide,Erflanden,Hoogeveen,Drenthe
7908,VR,Groot Koolwitje,1 t/m 22,Hoogeveen,Wijk 51 De Weide,Erflanden,Hoogeveen,Drenthe
7908,VS,Kommavlinder,1 t/m 21,Hoogeveen,Wijk 51 De Weide,Erflanden,Hoogeveen,Drenthe
7908,VT,Aardbeivlinder,1 t/m 22,Hoogeveen,Wijk 51 De Weide,Erflanden,Hoogeveen,Drenthe
7908,VV,Citroenvlinder,2 t/m 38,Hoogeveen,Wijk 51 De Weide,Erflanden,Hoogeveen,Drenthe
7908,VW,Citroenvlinder,40 t/m 108,Hoogeveen,Wijk 51 De Weide,Erflanden,Hoogeveen,Drenthe
7908,VX,Parelmoervlinder,1 t/m 17,Hoogeveen,Wijk 51 De Weide,Erflanden,Hoogeveen,Drenthe
